creditamount,country,gender,age,salary,leave
649,Spain,Male,51,150390.57,0
850,Germany,Male,28,60708.72,1
543,France,Male,43,78858.07,0
672,France,Male,52,56407.42,1
600,France,Female,27,125698.97,0
671,Spain,Female,34,23235.38,0
706,Spain,Female,42,75732.25,0
541,Germany,Male,51,179861.79,0
711,Germany,Male,34,42976.64,0
630,Spain,Male,30,10486.69,0
531,France,Male,31,56794.73,0
641,France,Female,26,28157.34,0
631,Germany,Male,37,152422.91,1
685,France,Male,35,167033.83,0
702,Spain,Male,32,126082.18,0
708,Germany,Female,43,181499.77,1
653,Spain,Male,55,41967.03,0
654,Germany,Male,37,186300.59,0
596,France,Female,33,85412.54,0
549,Germany,Female,31,23343.18,0
754,France,Male,38,180698.32,0
815,Germany,Female,25,136071.05,0
556,France,Female,52,175149.2,1
706,France,Male,32,146949.74,0
850,France,Male,46,88920.68,0
732,Spain,Female,33,45098.62,0
614,France,Male,40,20339.79,1
580,Spain,Female,57,108528.74,0
593,France,Female,46,145560.38,0
653,Germany,Female,25,199357.24,0
746,France,Female,29,43106.17,0
662,France,Female,29,137508.31,0
573,France,Male,31,91957.39,0
684,Spain,Female,39,120612.11,0
793,France,Female,41,102921.17,0
798,Germany,Female,49,31686.33,1
524,France,Male,40,180002.42,0
816,France,Male,31,28407.4,0
742,Germany,Female,41,73743.95,1
540,France,Male,22,186233.26,1
537,Germany,Male,39,31728.86,1
759,Spain,Female,74,48244.64,0
774,France,Female,52,113266.28,1
608,Germany,Male,42,71178.09,0
704,Spain,Male,37,25684.93,0
581,France,Male,41,29737.14,0
628,Germany,Female,61,149922.38,1
566,France,Female,42,180702.12,1
701,Spain,Male,59,27597.59,0
735,Spain,Male,29,95025.27,0
680,France,Female,34,167035.07,0
560,France,Male,57,116781.71,0
663,Germany,Female,29,21170.81,0
665,France,Female,34,29641.58,0
758,France,Male,51,116520.07,0
621,France,Male,26,44220.4,0
764,Germany,Male,28,166188.28,0
537,Germany,Female,46,140857.76,1
589,France,Female,46,37024.28,0
555,France,Male,24,27513.47,0
734,France,Female,29,17744.72,0
783,Spain,Female,59,4423.63,0
678,Germany,Female,51,109718.44,1
661,France,Male,47,107243.31,1
607,Spain,Female,25,115288.24,0
537,Spain,Female,38,41233.97,0
513,Spain,Male,88,52952.24,0
576,France,Male,63,78955.8,1
660,Germany,Male,41,26025.6,1
637,France,Male,40,174536.17,0
672,France,Female,53,147311.47,1
629,France,Male,32,77965.44,0
583,Germany,Male,40,5635.63,0
763,Spain,Female,32,81310.1,0
516,Germany,Male,32,111421.45,0
617,France,Female,27,190269.21,0
700,France,Male,38,100950.48,0
727,Germany,Male,36,113033.73,1
689,Spain,Female,31,120663.57,0
626,Germany,Male,49,187192.23,0
686,France,Male,38,97825.23,0
351,Germany,Female,57,169621.69,1
739,France,Female,37,191557.1,1
627,France,Male,32,103287.62,0
451,Germany,Female,38,167538.66,0
512,France,Female,41,64869.32,1
774,France,Female,41,102426.06,0
652,France,Female,40,107876.2,0
638,Germany,Male,37,37294.88,0
475,France,Female,57,89248.99,0
567,Spain,Male,40,91973.63,0
750,France,Male,37,16870.2,0
850,France,Male,39,121681.19,0
753,France,Female,38,33730.43,0
683,Spain,Female,36,104786.59,0
710,France,Female,32,94790.34,0
645,Spain,Female,21,28726.07,0
714,France,Male,28,67057.27,0
696,Germany,Female,35,69079.85,0
612,Spain,Female,26,179780.74,0
520,Germany,Female,31,183572.39,1
782,Spain,Male,23,142587.32,0
666,France,Male,46,177844.06,0
466,Germany,Female,56,197634.11,1
567,France,Female,45,121053.19,0
613,France,Male,20,149613.77,0
718,France,Male,37,142.81,0
614,France,Female,37,131766.67,1
711,France,Male,38,53311.78,0
691,Germany,Female,38,107665.02,0
527,France,Male,32,109523.88,0
476,France,Female,32,112132.86,0
619,Spain,Female,45,113645.4,0
607,Germany,Female,37,180890.4,0
695,Spain,Male,44,70974.13,0
653,France,Male,33,53379.52,0
677,France,Male,46,158531.01,0
655,France,Female,50,179267.94,1
625,France,Female,52,84606.03,0
679,Germany,Female,34,56984.58,0
734,France,Male,51,116912.45,0
666,France,Male,39,102999.33,0
592,Germany,Female,26,132801.57,0
564,France,Male,40,85455.62,1
814,France,Female,36,98657.01,0
592,Germany,Male,36,107948.72,0
758,France,Female,50,67944.09,1
612,Spain,Female,62,192892.05,0
498,Germany,Male,61,187247.56,1
638,Germany,Male,25,114722.42,0
558,France,Male,35,111687.57,0
756,France,Female,24,184182.25,0
782,Spain,Male,52,52759.82,1
505,France,Male,34,126451.14,0
671,Spain,Female,29,12048.67,0
801,France,Male,42,95804.33,0
604,France,Male,26,197911.52,0
716,France,Female,29,182531.74,0
624,France,Female,45,168002.31,1
607,Germany,Male,47,79450.61,0
827,France,Female,60,60615.83,0
606,France,Male,61,8643.21,0
717,Germany,Female,35,172172.7,0
651,Germany,Male,40,174434.06,1
691,France,Male,58,194930.3,1
573,France,Female,33,137476.71,0
723,Spain,Male,38,94415.6,0
584,Germany,Female,46,120376.87,1
550,Germany,Female,45,97623.42,1
611,France,Female,61,66238.23,1
549,Germany,Male,41,131710.59,1
850,Spain,Female,24,69052.87,0
668,Germany,Male,34,56780.97,0
686,France,Female,43,170072.9,0
660,France,Male,50,191849.15,1
682,Spain,Female,59,84803.76,0
524,France,Male,50,31840.59,1
645,France,Female,36,12096.61,1
850,France,Male,42,44165.84,0
537,France,Female,53,91406.62,0
599,Spain,Female,46,83282.21,0
727,Spain,Male,71,198446.91,1
756,Spain,Male,30,7554.68,0
755,France,Male,38,80416.16,0
634,Spain,Female,41,164549.74,0
837,France,Male,26,175477.03,0
727,Germany,Female,30,137903.54,0
567,Germany,Female,40,93795.86,0
650,Spain,Female,30,67997.13,1
655,Spain,Male,34,49492.15,0
763,France,Female,58,35825.18,0
843,France,Female,27,67494.23,0
667,France,Female,38,73963.17,1
705,France,Female,50,145159.26,0
660,Germany,Female,29,123850.58,0
553,France,Male,42,23822.04,0
612,Germany,Female,47,45750.21,1
641,Germany,Female,40,159773.14,0
513,Spain,Female,31,84238.63,0
680,France,Male,44,72330.46,0
711,France,Male,58,26767.85,0
689,Spain,Male,40,164768.82,0
665,Germany,Female,51,1112.76,1
551,Germany,Male,54,176680.16,1
645,Spain,Male,36,43999.64,0
616,Germany,Male,29,140746.13,0
582,France,Female,32,152790.92,0
365,Germany,Male,30,81537.85,1
697,Germany,Female,38,7387.8,1
704,France,Male,31,183038.33,0
656,France,Female,46,138849.06,0
712,France,Female,31,170333.38,0
748,France,Male,40,60416.76,0
724,France,Male,28,100240.2,0
691,France,Male,50,2704.98,0
563,France,Male,33,68815.05,0
741,France,Male,32,64839.23,0
778,France,Male,44,144494.94,0
848,Spain,Male,22,185510.34,0
634,Germany,Male,38,56055.72,0
505,Germany,Male,40,155061.97,0
692,Germany,Male,53,119817.19,0
537,Germany,Female,47,16259.64,1
633,France,Male,29,184654.87,0
833,France,Female,28,5278.78,0
592,Spain,Female,40,113244.73,0
587,Spain,Male,48,8908,0
550,Spain,Male,62,64490.67,0
680,France,Female,24,154971.63,1
622,Spain,Female,41,155786.39,0
594,Germany,Male,28,129084.82,0
643,Germany,Female,34,188533.11,0
540,France,Male,25,13411.67,0
635,Spain,Female,34,15733.19,0
657,France,Male,32,73127.61,0
814,France,Male,31,101704.19,0
600,France,Male,32,101986.16,0
682,France,Female,46,114442.66,0
682,France,Male,38,15669.17,0
566,France,Male,42,157486.1,0
550,Spain,Male,34,131281.28,0
630,France,Male,26,197001.15,0
546,Germany,Female,58,128881.87,1
486,France,Male,63,85101,0
762,Spain,Male,35,149822.04,0
692,Germany,Male,45,108040.86,1
498,France,Female,30,135795.53,0
850,Spain,Male,49,25867.67,1
603,France,Male,35,130483.56,0
551,France,Female,36,183479.12,0
627,Germany,Male,27,77027.34,0
515,France,Female,28,94141.75,0
605,Spain,Female,29,4092.75,0
567,Germany,Male,29,109257.59,0
568,Germany,Female,29,104617.99,0
571,Germany,Male,25,167705.07,0
634,Germany,Male,48,103712.05,1
768,Spain,Female,42,161242.99,1
554,Germany,Female,36,6089.13,0
629,France,Male,35,159777.37,0
638,Spain,Male,48,7919.08,0
576,France,Male,41,188274.6,0
661,Spain,Female,42,27608.12,1
592,France,Female,27,183569.25,0
702,Spain,Male,30,145537.32,0
647,France,Female,29,164717.95,0
593,France,Male,43,76357.43,0
712,Germany,Female,40,120158.72,1
625,Spain,Female,31,151843.54,0
538,Germany,Female,28,5698.97,0
637,Spain,Female,22,122865.55,0
632,France,Male,27,152665.85,0
736,France,Male,27,192131.77,0
755,France,Male,23,62851.6,0
425,Spain,Female,39,140941.47,0
461,France,Male,51,56767.67,1
745,France,Male,21,177235.23,0
616,France,Female,37,86242.18,0
587,France,Male,33,34215.58,0
850,Germany,Male,40,44406.17,0
601,France,Female,38,165196.65,0
730,Spain,Male,26,34542.41,0
532,France,Male,44,74838.64,1
850,Germany,Male,53,36980.54,0
779,Spain,Female,34,111676.63,0
562,France,Male,29,25858.68,0
670,Germany,Male,40,177028,1
729,France,Female,62,30990.16,1
767,France,Female,44,136915.15,0
742,France,Female,28,108457.99,1
669,France,Female,44,131609.48,1
542,Spain,Male,32,159737.56,0
586,France,Male,29,142238.54,0
612,Germany,Male,30,105890.55,1
740,France,Female,37,194270.91,0
584,France,Male,35,105443.47,0
524,France,Male,52,173899.42,1
614,France,Female,19,122823.34,0
598,France,Female,64,13181.37,1
799,Spain,Male,35,140780.8,0
724,France,Male,34,78560.64,0
601,France,Male,50,185855.21,0
804,France,Male,25,128276.95,0
745,Germany,Male,38,140197.42,0
667,Germany,Male,43,32462.39,1
518,France,Female,38,162253.9,0
819,France,Female,38,30498.7,0
520,Spain,Female,35,90280.7,0
625,France,Female,39,32615.21,0
673,Germany,Male,36,196142.26,0
656,Germany,Female,27,16998.72,0
850,Spain,Female,23,62980.96,0
574,Spain,Female,28,185660.3,0
679,France,Male,60,77331.77,0
530,Germany,Female,42,97338.62,0
508,France,Male,44,67234.33,0
558,Germany,Male,32,143783.28,0
414,France,Male,38,77661.12,1
648,Spain,Male,42,89123.99,0
721,France,Female,37,70810.8,0
751,France,Male,31,17550.49,0
662,France,Male,34,21497.27,0
628,Germany,Male,29,124749.08,0
597,Germany,Female,39,36051.46,1
698,Spain,Female,40,143681.83,0
723,France,Male,48,150694.58,0
586,France,Female,28,170487.4,1
633,Germany,Female,29,97684.46,0
564,France,Male,31,53520.03,0
649,France,Female,31,15200.61,0
622,France,Female,30,196894.62,0
459,Germany,Male,46,4969.13,1
718,France,Male,27,26229.24,0
655,Spain,Female,34,134034.32,0
696,France,Male,22,198032.93,0
637,France,Female,38,119882.86,0
630,Spain,Female,21,133102.3,0
592,France,Male,37,176395.02,0
634,Germany,Male,37,193179.88,0
608,France,Female,28,125062.02,0
565,Germany,Female,32,143287.58,0
763,Spain,Male,67,87236.4,0
665,France,Female,55,93769.89,0
649,France,Male,38,88965.46,0
695,France,Male,45,30793.61,0
775,Germany,Male,70,74532.02,0
788,France,Female,39,113086.08,0
569,Germany,Female,42,32574.01,1
726,Spain,Female,56,130113.78,1
564,Germany,Female,44,104722.47,1
544,France,Female,32,14559.62,0
614,France,Female,41,598.8,0
453,Germany,Female,38,129697.99,0
471,France,Female,58,36315.03,0
829,Germany,Female,37,1114.12,0
754,Germany,Male,57,70954.41,0
749,Germany,Male,46,73470.98,0
667,France,Male,23,91573.19,0
670,Spain,Male,30,3154.95,0
670,France,Female,33,88187.81,0
623,Germany,Female,48,118855.26,1
571,France,Male,32,125256.53,0
641,Germany,Female,37,39016.43,0
551,Germany,Female,30,145796.49,0
741,Germany,Male,36,168816.22,0
472,France,Male,31,73322,0
650,Spain,Male,41,113677.53,1
625,France,Male,45,124607.7,0
650,Germany,Male,34,11276.48,0
535,France,Female,38,136620.64,0
649,France,Female,41,70523.92,0
689,France,Male,22,51980.25,1
694,Spain,Male,38,113481.02,0
655,Germany,Male,52,49025.79,0
620,France,Male,36,145937.99,0
577,France,Female,35,25161.61,0
401,Germany,Male,48,175753.55,1
599,France,Male,25,24903.09,0
481,France,Female,57,169719.35,1
704,France,Male,42,179565.57,0
698,Spain,Female,31,115337.74,1
480,France,Female,28,48131.92,0
682,France,Male,42,160828.98,0
700,Spain,Male,31,145151.96,0
492,France,Male,29,196293.76,0
444,France,Female,45,161653.5,1
624,France,Male,36,84635.64,0
709,France,Male,37,159486.76,0
557,Germany,Male,68,38596.34,0
646,Germany,Male,50,27814.74,0
719,Germany,Male,28,183893.31,0
706,Germany,Female,47,140803.7,0
660,France,Male,38,146585.53,0
667,France,Male,36,40062.29,0
705,France,Male,30,181300.32,0
598,Germany,Female,27,84136.12,0
669,France,Male,26,197594.34,0
580,Germany,Female,38,125953.83,1
676,France,Female,32,75465.41,0
714,Germany,Male,28,177737.07,0
597,Germany,Female,72,7144.46,0
559,France,Male,29,155639.76,0
564,France,Female,28,162428.05,0
850,Spain,Male,51,12457.76,1
689,France,Male,39,14917.09,0
758,Germany,Female,61,182184.09,1
604,Spain,Female,71,129984.2,0
733,Germany,Male,38,194872.97,0
778,Spain,Male,40,117507.11,0
732,Germany,Female,61,157527.6,1
646,France,Male,24,92612.88,0
597,France,Female,33,74850.84,0
821,Germany,Female,37,127413,0
640,France,Male,43,69584.3,1
511,Germany,Female,40,198814.24,1
805,France,Male,46,162643.15,1
540,Germany,Male,39,114092.52,0
705,Spain,Male,44,68860.3,1
540,Germany,Male,39,16150.34,0
532,Spain,Female,66,115227.02,0
535,France,Female,45,170621.55,0
627,Germany,Male,23,103099.22,0
646,France,Male,52,172495.81,1
515,France,Female,25,38772.82,0
697,France,Female,39,44946.29,0
652,Germany,Male,27,146007.7,0
579,Germany,Male,28,145558.42,0
760,France,Male,43,193312.33,0
769,France,Male,51,40257.79,0
498,Spain,Male,29,46677.9,0
774,France,Male,53,153887.93,1
705,Germany,Female,43,103108.33,0
648,France,Female,44,58652.23,0
688,France,Female,51,91624.11,1
592,Spain,Male,38,65986.48,1
705,France,Male,33,113845.19,0
654,France,Male,42,67607.9,0
624,France,Female,32,145471.94,0
594,France,Female,30,124071.71,0
695,Spain,Female,34,67502.12,0
597,France,Male,28,78707.97,0
758,France,Female,52,171189.83,1
737,Germany,Female,40,149381.32,0
694,Germany,Male,37,100335.55,0
683,France,Male,25,152698.24,0
538,Spain,Female,30,41192.95,0
669,France,Male,37,132540.33,0
730,France,Female,34,96875.52,0
622,France,Female,31,152305.47,0
714,Spain,Female,33,49672.01,0
569,Spain,Female,34,133997.53,0
668,Germany,Female,59,50454.8,0
628,France,Male,32,16402.11,0
600,France,Male,40,67803.83,0
693,France,Female,43,9241.78,0
704,France,Male,36,100601.73,0
527,Spain,Male,33,98734.15,0
553,Germany,Male,43,160574.09,0
575,Spain,Male,53,26015.8,0
626,France,Female,32,187172.54,0
582,France,Male,20,55763.66,0
683,Spain,Male,40,75848.22,0
850,France,Male,30,40313.47,0
653,Spain,Male,35,23864.21,0
679,France,Male,60,51380.9,0
549,Germany,Female,49,93551.36,0
850,Spain,Female,36,169415.54,0
558,Germany,Female,32,6935.31,0
528,Spain,Male,40,25399.7,0
801,France,Male,38,66256.27,0
513,Spain,Male,48,114709.13,1
666,Germany,Male,38,158357.97,0
606,France,Male,35,164815.59,0
599,Germany,Male,45,132127.69,1
544,Germany,Male,39,146637.45,0
529,Spain,Male,38,90256.06,1
850,France,Female,41,34827.43,0
497,France,Male,41,22074.48,0
764,France,Female,39,109805.17,0
603,France,Female,48,100478.6,1
609,France,Male,40,97416.34,0
487,France,Male,53,24207.86,1
748,France,Male,33,69132.66,0
710,Spain,Female,75,9376.89,0
432,Germany,Female,45,43046.7,1
534,Spain,Male,51,20856.31,0
607,France,Male,25,187048.72,0
551,Spain,Male,32,53420.53,0
674,France,Male,45,37013.29,0
525,France,Female,25,89566.64,0
645,Germany,Male,33,149913.84,0
755,France,Female,43,18066.69,0
708,Germany,Male,37,26912.34,0
715,France,Male,21,173511.72,0
727,France,Female,26,146785.44,0
559,Spain,Female,27,1050.33,0
545,Spain,Male,36,89587.34,1
524,France,Male,22,74405.34,0
707,France,Female,55,54409.48,0
671,Spain,Male,38,3647.57,0
439,Spain,Male,52,198874.52,1
667,Germany,Female,36,53412.54,0
831,Germany,Male,32,194867.78,0
545,Spain,Female,33,150452.88,0
604,Spain,Female,35,57807.05,0
657,Spain,Male,67,107534.32,0
487,Spain,Female,36,194073.33,0
750,Germany,Female,52,126233.18,1
694,Germany,Female,37,182354.46,1
711,Germany,Female,35,120586.32,0
551,France,Male,37,50578.4,0
559,France,Female,38,86575.46,0
620,France,Female,29,153392.28,0
660,Spain,Male,42,115509.59,0
449,France,Female,37,82176.48,0
703,Germany,Female,26,63717.49,0
795,Germany,Male,37,198745.94,0
594,France,Female,31,5719.11,0
586,Spain,Male,34,20058.61,0
613,Germany,Female,30,170638.98,0
601,France,Male,44,30607.11,0
657,France,Male,50,37171.46,0
531,France,Male,31,42589.33,0
621,Germany,Male,47,66799.28,0
782,France,Female,33,101866.39,0
528,Germany,Female,29,49284,0
696,France,Male,52,27445.4,1
586,France,Female,35,70760.69,0
626,Spain,Female,26,104502.02,1
498,France,Male,73,165407.96,0
691,France,Female,33,113580.79,0
568,France,Female,47,45978.39,0
715,France,Female,35,152012.36,0
680,Germany,Male,32,77349.92,0
802,Spain,Male,41,47322.05,0
539,France,Female,22,38772.65,0
494,France,Male,69,24489.44,0
594,Germany,Male,38,14466.08,0
596,France,Male,33,63142.12,0
649,France,Female,52,41858.43,0
699,Germany,Male,32,127443.82,1
787,France,Female,40,84151.98,0
604,France,Male,28,58595.64,0
489,Germany,Female,52,37240.11,1
651,France,Male,56,114522.68,1
698,France,Male,57,72549.27,1
578,Germany,Female,38,176712.59,1
538,Spain,Female,42,152855.96,0
696,France,Female,33,73371.65,0
507,Germany,Female,46,70323.68,0
685,Spain,Male,34,9663.28,0
705,Germany,Male,41,142514.66,0
499,Germany,Female,29,118623.94,0
717,France,Female,76,68400.14,0
510,France,Male,63,115291.86,0
632,France,Male,32,170382.99,0
668,Germany,Female,39,112946.67,1
744,Germany,Male,32,79812.77,0
663,Germany,Male,42,19862.78,0
638,Germany,Female,37,158610.89,0
688,France,Female,54,191212.63,1
588,Spain,Male,46,61931.21,0
631,France,Male,33,58043.02,1
687,Spain,Male,35,22247.27,0
599,France,Male,44,31448.52,0
718,Spain,Male,28,146875.86,0
730,France,Male,27,116081.93,0
533,France,Female,39,73669.94,1
711,Spain,Female,28,93959.96,0
555,Spain,Female,26,158918.03,0
850,France,Female,42,198193.75,0
678,France,Female,41,13160.03,0
576,France,Male,32,4660.91,0
835,Germany,Male,20,180197.74,1
592,France,Male,42,63023.02,0
774,France,Male,36,118971.74,0
620,France,Female,29,154700.61,0
519,Spain,Male,39,97577.17,0
734,Spain,Female,37,48990.5,0
763,Germany,Male,31,140262.96,1
733,France,Male,51,130189.53,0
650,France,Female,43,16301.91,0
538,France,Female,33,126962.41,0
577,France,Female,46,158750.53,0
792,France,Male,30,199644.2,0
686,France,Female,41,144272.71,1
589,France,Male,29,98320.27,0
530,France,Male,25,64129.03,0
778,Germany,Female,29,181221.09,0
616,Spain,Male,31,163809.08,0
550,France,Male,38,171457.06,1
655,France,Female,51,15801.02,0
721,France,Male,46,102950.79,0
499,Germany,Male,36,174918.46,0
